苏州央视,#genre#
王菲,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5230931130420749618_8530c04da878a1f8_4119_hlsb.m3u8
谭咏麟1,https://txmov2.a.kwimgs.com/bs3/video-hls/5235434604782528949_hlsb.m3u8
谭咏麟2,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457136736166158_hlsb.m3u8
谭咏麟3,https://k0u6fy1dy17yc5zw2409x8c5ex5000x740xx5z.djvod.ndcimgs.com/bs3/video-hls/5216012959488968308_465ea08469b567d7_9137_hlsfsl200hd15.m3u8
林忆莲1,https://k0ub7yffy10yez.djvod.ndcimgs.com/upic/2024/01/16/07/BMjAyNDAxMTYwNzEzNTNfODI4NTk1NTQ0XzEyMjIyODI2OTMyM18yXzM=_b_B358e6b1dbf7db9a80ffc4f82cee98a4e.mp4
林忆莲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250071375165662691_hlsb.m3u8
古巨基,https://k0u6fy1dy17yc6zw2409x8c5ex5000x740xx6z.djvod.ndcimgs.com/bs3/video-hls/5257671255731399908_936fe74351be1d48_9988_hlsfsl200hd15.m3u8
周杰伦1,https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
周杰伦2,https://txmov2.a.kwimgs.com/upic/2020/10/23/09/BMjAyMDEwMjMwOTQ4MzVfMTc4NDYxNDcyNl8zODA5ODg1NTk2NV8yXzM=_b_B2646fac30e83026c7c7402b4e3b98c3b.mp4
周杰伦3,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553413748283828_hlsb.m3u8
周杰伦4,https://txmov2.a.kwimgs.com/bs3/video-hls/5230368055161368210_hlsb.m3u8
周杰伦5,https://txmov2.a.kwimgs.com/bs3/video-hls/5231775534346885885_hlsb.m3u8
周杰伦6,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790780346725756_hlsb.m3u8
周杰伦7,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175732120154657_ae04903720c1fda3_5561_hlsb.m3u8
周杰伦8,https://txmov2.a.kwimgs.com/bs3/video-hls/5190680212403952141_c0d403c49df98886_3702_hlsb.m3u8
周杰伦9,https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
林俊杰1,https://txmov2.a.kwimgs.com/upic/2024/01/09/12/BMjAyNDAxMDkxMjA2MDdfMzQ4MzI0MjA1OF8xMjE2Nzg4Mjk4NTZfMF8z_b_Bc9f7d3b0c4b69136e61d8328a8538bd2.mp4?clientCacheKey=3xajh8b4u5j6uva_b.mp4
林俊杰2,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
林俊杰3,https://txmov2.a.kwimgs.com/bs3/video-hls/5217701680547515167_hlsb.m3u8
潘玮柏,https://txmov2.a.kwimgs.com/upic/2021/02/18/21/BMjAyMTAyMTgyMTI0MzNfODI4NTk1NTQ0XzQ0NTk2NzM2MDU3XzJfMw==_b_B92f3c6849966ee988590af29cfd9237b.mp4?tag=1-1750435163-std-1-6qxcke5wod-82a7afd374de76aa&clientCacheKey=3xabaxhvbd3me8s_b.mp4
杨丞琳,https://txmov2.a.kwimgs.com/upic/2020/09/20/20/BMjAyMDA5MjAyMDAyMDdfODI4NTk1NTQ0XzM2MzcyMzIwMzYzXzJfMw==_b_B8aa481540d89fe5ec2b3507f8209c663.mp4?tag=1-1750931214-std-1-wz3snqjkat-8298da1fe959ffc7&clientCacheKey=3x8t5k75nb5mzyc_b.mp4&tt=b&di=739f67b1&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
张杰1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzIxNDZfODM0NDUzMTQ2XzEwOTgxMDY1NjE0MF8wXzM=_b_Bd5fedc48db11e5ccd52e4c2de1d8213a.mp4
张杰2,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190068803906082_hlsb.m3u8
张杰3,https://txmov2.a.kwimgs.com/bs3/video-hls/5252886123455427055_hlsb.m3u8
张杰4,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042506877152890_hlsb.m3u8
Beyond1,https://txmov2.a.kwimgs.com/upic/2024/01/24/14/BMjAyNDAxMjQxNDQxMjZfODI4NTk1NTQ0XzEyMzAwNzQ1MTk1Ml8yXzM=_b_Bf4811084a61390aced44f1c86a2ebddf.mp4
BEYOND2,https://txmov2.a.kwimgs.com/bs3/video-hls/5259359978039302542_hlsb.m3u8
陶喆1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzEzMzhfODM0NDUzMTQ2XzEwOTgxMDA2NzAyNF8wXzM=_b_B5e5a6bf1ef67081a9a226a2f6145ea2d.mp4
陶喆2,https://txmov2.a.kwimgs.com/bs3/video-hls/5239938277375381611_hlsb.m3u8
陈奕迅,https://txmov2.a.kwimgs.com/upic/2022/12/22/17/BMjAyMjEyMjIxNzM3NDNfMTg1NzcxNTYxOF85MTcyMjE1NDQzNV8yXzM=_b_B16479ab3769c6fcfed15a06b75c2656e.mp4
邓紫棋,https://txmov2.a.kwimgs.com/upic/2023/05/08/12/BMjAyMzA1MDgxMjIwNTNfMzQ4MzI0MjA1OF8xMDI1NjYyMjM5MDZfMF8z_b_B0675fa55fe8ce0583fb05fa02330e9f1.mp4
薛之谦1,https://txmov2.a.kwimgs.com/upic/2023/07/28/13/BMjAyMzA3MjgxMzUwMzRfODM0NDUzMTQ2XzEwOTA3NjA4NDU2Nl8wXzM=_b_B480250201ec7378867d92e4d29f7a644.mp4
薛之谦2,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420205858849594_hlsb.m3u8
五月天,https://txmov2.a.kwimgs.com/upic/2021/12/07/23/BMjAyMTEyMDcyMzU2MzBfMjgwMTM4ODFfNjIzMTcwNTU3MTlfMl8z_b_Bd70a16353267a52b31d11f2cb77c6c5b.mp4
蔡依林,https://txmov2.a.kwimgs.com/upic/2025/06/12/20/BMjAyNTA2MTIyMDUzMjFfNDQzMTI2Mjg0XzE2NjY1MzM5MjYxMV8yXzM=_b_B3bed4c7c1a80388966791d398e318edd.mp4
张韶涵1,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042570897417743_hlsb.m3u8
张韶涵2,https://txmov2.a.kwimgs.com/bs3/video-hls/5258515617083074516_hlsb.m3u8
张韶涵3,https://txmov2.a.kwimgs.com/upic/2023/04/24/02/BMjAyMzA0MjQwMjA4MDlfMjE0OTExOTI2N18xMDEzNTM2NjA5OTFfMF8z_b_Baa658d527c452cd09e6dc0e9684c1bed.mp4
王心凌1,https://txmov2.a.kwimgs.com/upic/2023/07/26/22/BMjAyMzA3MjYyMjExNTNfMzYxMjUyNDA3MV8xMDg5NTQ4NjE1ODlfMF8z_b_Bdded2693ce6f7de089cfd7030b45bef7.mp4
王心凌2,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
莫文蔚,https://txmov2.a.kwimgs.com/upic/2023/07/27/21/BMjAyMzA3MjcyMTQ2MjdfMzYxMjUyNDA3MV8xMDkwMzM1MjA2NTJfMF8z_b_B144de29e473911c6e9187c9d591b8943.mp4
陈慧琳,https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4
蔡健雅,https://txmov2.a.kwimgs.com/upic/2023/08/18/21/BMjAyMzA4MTgyMTA4MzZfODM0NDUzMTQ2XzExMDgyNTA1MjcwM18wXzM=_b_B0d509c2419313652932c68153a65e4ed.mp4
王力宏1,https://txmov2.a.kwimgs.com/bs3/video-hls/5205035380900810284_hlsb.m3u8
王力宏2,https://txmov2.a.kwimgs.com/upic/2020/09/30/21/BMjAyMDA5MzAyMTU2NTNfODI4NTk1NTQ0XzM2ODY1NDA2MDM3XzJfMw==_b_Bf61393cb3ef5f8ab4b687ae367ed1211.mp4
孙燕姿,https://txmov2.a.kwimgs.com/upic/2020/07/15/19/BMjAyMDA3MTUxOTA1MzhfNTAyNzg4MTc0XzMyNDIzMzUwMjAyXzJfMw==_b_Bd09b171541ea966fd7a324624cfe6c16.mp4
周深1,https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4
周深2,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161266513699288_hlsb.m3u8
姜育恒,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116320942620413_hlsb.m3u8
童安格,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760219003853218_hlsb.m3u8
任贤齐,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
陈瑞,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
林志炫,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449075409106514_hlsb.m3u8
经典,https://txmov2.a.kwimgs.com/bs3/video-hls/5211790793651941963_hlsb.m3u8
陈淑桦,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
汪明荃,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
许蒿,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
张茜,https://txmov2.a.kwimgs.com/bs3/video-hls/5251478751616846395_hlsb.m3u8
甄妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405879311116082_hlsb.m3u8
张靓颖,https://txmov2.a.kwimgs.com/bs3/video-hls/5226990353335003051_hlsb.m3u8
刀郎,https://txmov2.a.kwimgs.com/bs3/video-hls/5216857256107793702_hlsb.m3u8
郑源,https://txmov2.a.kwimgs.com/bs3/video-hls/5190680082130232958_hlsb.m3u8
李玉刚,https://txmov2.a.kwimgs.com/bs3/video-hls/5223612653165060930_hlsb.m3u8
魏新雨,https://txmov2.a.kwimgs.com/bs3/video-hls/5222486754983143980_hlsb.m3u8
董贞,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738552345336501_hlsb.m3u8
杨钰莹,https://txmov2.a.kwimgs.com/bs3/video-hls/5203064980071425870_hlsb.m3u8
阿杜,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502029789644760_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093902302535938_hlsb.m3u8
刀郎,https://vdse.bdstatic.com//5f006559d60e485ba725c1026772717f.mp4
SHE,https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4?tag=1-1754625871-std-1-9msmgkqnic-492b9eaf83438074&clientCacheKey=3xdck2arwksxhfw_b.mp4&tt=b&di=88ccff4&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
SHE1,https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4
SHE2,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086584188656301_hlsb.m3u8
SHE3,https://txmov2.a.kwimgs.com/bs3/video-hls/5226145931449194274_hlsb.m3u8
SHE4,https://txmov2.a.kwimgs.com/upic/2021/01/12/21/BMjAyMTAxMTIyMTE4NTJfODI4NTk1NTQ0XzQyMjc5ODUxNjAwXzJfMw==_b_B16677937ea23125807441f73d6ff71ba.mp4
许嵩,https://alimov2.a.kwimgs.com/upic/2020/09/14/21/BMjAyMDA5MTQyMTMzMDdfODI4NTk1NTQ0XzM2MDUzMTE1NjM5XzJfMw==_b_B789c6ea6a87d1b67019f19f16c9f71f7.mp4
梁静茹,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzA3MTVfODM0NDUzMTQ2XzEwOTgwOTYwMjQ1OV8wXzM=_b_Bd9c215cb7ac961de3d5db54cb7bffed6.mp4
陈粒,https://txmov2.a.kwimgs.com/upic/2020/10/04/21/BMjAyMDEwMDQyMTI1NDZfMTc4NDYxNDcyNl8zNzE2MjYzNjA2N18yXzM=_b_B916781f8115d7d5caf6554e522a17daa.mp4
丁当,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ch5q3urc77u1uogf5aq0∶=720p&line=0
Tank,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000covn6jfog65t7htp4930∶=720p&line=0
贾斯汀比伯,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c73r123c77u5kmhu1kh0∶=720p&line=0
郭静,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search∶=720p&video_id=v0300fg10000d27kqc7og65u9r5sb1a0
腾格尔1,http://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
腾格尔2,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471550986018227_hlsb.m3u8
国语老歌1,https://vd3.bdstatic.com/mda-peb3rhxk5uyvghpj/720p/h264/1683859549697235538/mda-peb3rhxk5uyvghpj.mp4
国语老歌2,https://vd2.bdstatic.com/mda-ped1sgxncbswrexk/720p/h264/1684027353141147241/mda-ped1sgxncbswrexk.mp4
国语老歌3,https://vd3.bdstatic.com/mda-peg3z4yjn9bkgz31/720p/h264/1684292099467092819/mda-peg3z4yjn9bkgz31.mp4
国语老歌4,https://vd3.bdstatic.com/mda-peg44n9z66qk9z38/1080p/cae_h264/1684481766710705634/mda-peg44n9z66qk9z38.mp4
国语老歌5,https://vd3.bdstatic.com/mda-peg4c13vtwdfmyhh/720p/h264/1684292959661351663/mda-peg4c13vtwdfmyhh.mp4
国语老歌6,https://vd3.bdstatic.com/mda-peg4gw5z4ijcmmb8/1080p/cae_h264/1684546102296835094/mda-peg4gw5z4ijcmmb8.mp4
邓丽君,https://txmov2.a.kwimgs.com/bs3/video- hls/5225583052113602018_hlsb.m3u8
邓丽君1,https://txmov2.a.kwimgs.com/bs3/video-hls/5248663998069777370_hlsb.m3u8
毛阿敏,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028179371386236_hlsb.m3u8
梅朵,https://txmov2.a.kwimgs.com/bs3/video-hls/5215449953961824145_hlsb.m3u8
李翊君,https://txmov2.a.kwimgs.com/bs3/video-hls/5189835729521538666_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
汤潮,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429700768764_hlsb.m3u8
魏佳艺,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427471582302532_hlsb.m3u8
林依轮,https://txmov2.a.kwimgs.com/bs3/video-hls/5209257503535513363_hlsb.m3u8
云菲菲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207287179922382380_hlsb.m3u8
串烧36首,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561450301066675_hlsb.m3u8
2025热播一,https://txmov2.a.kwimgs.com/bs3/video-hls/5228116376065039189_hlsb.m3u8
2025热播二,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530946391419016_hlsb.m3u8
2025热歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5229805240166343911_03c586b7260932d0_9468_hlsb.m3u8
一人一首,https://txmov2.a.kwimgs.com/bs3/video-hls/5255419461514071721_e4697df6a4d19097_9701_hlsb.m3u8
2025串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5242753079976695099_14cb793c281b0970_6640_hlsb.m3u8
华语十年榜,https://txmov2.a.kwimgs.com/bs3/video-hls/5201939213137161280_8c4debbfdac88e21_4747_hlsb.m3u8
网红音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5232901419274724402_hlsb.m3u8
月亮你别睡,https://txmov2.a.kwimgs.com/bs3/video-hls/5206442772507597415_hlsb.m3u8
远方有你,https://txmov2.a.kwimgs.com/bs3/video-hls/5232901417670432564_hlsb.m3u8
华语140首,https://txmov2.a.kwimgs.com/bs3/video-hls/5200813310519721666_79e5515b44c515f8_8335_hlsb.m3u8
龙飘飘,https://txmov2.a.kwimgs.com/bs3/video-hls/5208976024485136549_hlsb.m3u8
陈百强,https://txmov2.a.kwimgs.com/bs3/video-hls/5244723332385098844_hlsb.m3u8
红歌经典,https://txmov2.a.kwimgs.com/bs3/video-hls/5235434671803532074_hlsb.m3u8
陈慧娴,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472424660634566_hlsb.m3u8
阿悠悠,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093846557573983_hlsb.m3u8
阿杜,https://txmov2.a.kwimgs.com/bs3/video-hls/5238249422593655681_hlsb.m3u8
刀郎,https://txmov2.a.kwimgs.com/bs3/video-hls/5242471545841178542_hlsb.m3u8
程响,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538972099260801_hlsb.m3u8
陈楚生,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020094292629866_hlsb.m3u8
周华健,https://txmov2.a.kwimgs.com/bs3/video-hls/5206724221726884048_hlsb.m3u8
伤感歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5196028174398018410_hlsb.m3u8
伤心情歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5206161262197754691_hlsb.m3u8
经典老歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687351673762758_hlsb.m3u8
老歌精选,https://txmov2.a.kwimgs.com/bs3/video-hls/5251760225747503900_hlsb.m3u8
新鸳鸯蝴蝶梦,https://txmov2.a.kwimgs.com/bs3/video-hls/5241345644601675589_hlsb.m3u8
张信哲,https://txmov2.a.kwimgs.com/bs3/video-hls/5219672073739744157_hlsb.m3u8
屠洪刚,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597445416923583_hlsb.m3u8
汪苏泷,https://txmov2.a.kwimgs.com/upic/2020/09/30/22/BMjAyMDA5MzAyMjA3NDNfODI4NTk1NTQ0XzM2ODY2MzQxNzg4XzJfMw==_b_Bb726df27e24fda5e4d31b724d84ab8d4.mp4
王杰1,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679203370871856_hlsb.m3u8
王杰2,https://txmov2.a.kwimgs.com/bs3/video-hls/5243878850883611700_hlsb.m3u8
王杰3,https://txmov2.a.kwimgs.com/bs3/video-hls/5257389653492247586_hlsb.m3u8
王杰4,https://txmov2.a.kwimgs.com/upic/2020/09/06/17/BMjAyMDA5MDYxNzU1MjJfMTc4NDYxNDcyNl8zNTYyMjQ2ODIxNl8yXzM=_b_Bc35f6a28c8cf25ea947bc122c176b034.mp4
飞轮海,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cra24sfog65t497nn1o0∶=720p&line=0
小贱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000d2l30hfog65v5tq1s9fg∶=720p&line=0
星弟,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c83jq9bc77ud2ru6t4n0∶=720p&line=0
刀郎演唱会,https://txmov2.a.kwimgs.com/bs3/video-hls/5258797028296098366_hlsb.m3u8
谢霆锋,https://txmov2.a.kwimgs.com/upic/2020/10/30/23/BMjAyMDEwMzAyMzI3MjRfMTc4NDYxNDcyNl8zODQ5MTQ0MzM2MF8yXzM=_b_Be68472abe42716318ba454f9ade2d68f.mp4
郑智化,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856376743726201_hlsb.m3u8
小虎队,https://txmov2.a.kwimgs.com/upic/2021/01/05/22/BMjAyMTAxMDUyMjA5MzlfODI4NTk1NTQ0XzQxOTM5MjEwNDcyXzJfMw==_b_B0984168428bdfc8d6405ad8755be377c.mp4
水晶冰川湾,https://vd3.bdstatic.com/mda-rmc4iydm1hcz0pae/360p/h264/1765596390753990565/mda-rmc4iydm1hcz0pae.mp4
热带泻湖大桥上-I,https://vd3.bdstatic.com/mda-rmd27rnn3sp593bm/360p/h264/1765676274352870381/mda-rmd27rnn3sp593bm.mp4
热带泻湖大桥上-II,https://vd3.bdstatic.com/mda-rmd2xi05rbcxzkdc/360p/h264/1765678346984587087/mda-rmd2xi05rbcxzkdc.mp4
舒适的冬季氛围,https://vd3.bdstatic.com/mda-rmc4iygt5f2x1ymm/360p/h264/1765596390826681602/mda-rmc4iygt5f2x1ymm.mp4
宁静的冬季旋律,https://vd3.bdstatic.com/mda-rmc4iy91yc1patnp/360p/h264/1765596385896725263/mda-rmc4iy91yc1patnp.mp4
河畔的大提琴和钢琴,https://vd3.bdstatic.com/mda-rmc4iydw2bzdy3xj/360p/h264/1765596380252732035/mda-rmc4iydw2bzdy3xj.mp4
拥抱冬天,https://vd3.bdstatic.com/mda-rmc4iy8bq5jgi38u/360p/h264/1765596374077809105/mda-rmc4iy8bq5jgi38u.mp4
纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524504860422981_hlsb.m3u8
酒吧主场专用,https://txmov2.a.kwimgs.com/bs3/video-hls/5248382575505068465_hlsb.m3u8
酒吧串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175728342016629_hlsb.m3u8
英文怀旧,https://txmov2.a.kwimgs.com/bs3/video-hls/5258797141314408539_hlsb.m3u8
25年车载,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687403144755957_hlsb.m3u8
车载DJ音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5254575017564342625_hlsb.m3u8
抖音欧美热歌,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376250259585907_hlsb.m3u8
爱情讯息-郭静,https://txmov2.a.kwimgs.com/bs3/video-hls/5221079490526037903_hlsb.m3u8
爱情讯息,https://txmov2.a.kwimgs.com/bs3/video-hls/5226146060226833584_99423f0493be5a25_1011_hlsb.m3u8
毕业季歌曲集,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338508791311690_22bf73b7efb08a20_8280_hlsb.m3u8
音乐一响亡妻登场,https://txmov2.a.kwimgs.com/bs3/video-hls/5212072304262393980_752011ab202a9c22_2534_hlsb.m3u8
宿命古风歌词,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604700776560327_hlsb.m3u8
古风歌曲之二,https://txmov2.a.kwimgs.com/bs3/video-hls/5243878973624370589_hlsb.m3u8
笑看风云,https://txmov2.a.kwimgs.com/upic/2021/07/28/08/BMjAyMTA3MjgwODEyNThfMTAyODcyNDIwMF81NDA5ODY5MjIzM18yXzM=_b_B48dfbe3077a8479c820df8aeb4b5fa60.mp4
粤语上,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923940750446635_04b3251e1a3d07a5_2981_hlsb.m3u8
经典粤曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154069905544836_hlsb.m3u8
经典歌词,https://txmov2.a.kwimgs.com/bs3/video-hls/5249789937563950921_hlsb.m3u8
20-22年歌曲集,https://txmov2.a.kwimgs.com/bs3/video-hls/5244723313727120917_hlsb.m3u8
纯音乐区出埃及记,https://txmov2.a.kwimgs.com/bs3/video-hls/5210383430995426135_hlsb.m3u8
纯音乐电影配乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5215731451665209648_hlsb.m3u8
英格玛合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5188709854924561236_hlsb.m3u8
顶级电音合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5225301603954730678_hlsb.m3u8
欧美顶级电音集,https://txmov2.a.kwimgs.com/bs3/video-hls/5223331278867611347_hlsb.m3u8
国乐经典纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516529482493199_hlsb.m3u8
舒缓优美钢琴曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5212353755600757615_hlsb.m3u8
古典纯音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5192931957401362335_hlsb.m3u8
云水逸,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856516063721076_594428513fd66843_5439_hlsb.m3u8
那不是爱情,https://txmov2.a.kwimgs.com/bs3/video-hls/5216012929353086435_hlsb.m3u8
震撼音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5193776390524269813_hlsb.m3u8
舒缓音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020116513251525_hlsb.m3u8
助眠钢琴,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649600753854978_hlsb.m3u8
古典琵琶,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338376484225809_hlsb.m3u8
古风仙音,https://txmov2.a.kwimgs.com/bs3/video-hls/5255419332532362737_hlsb.m3u8
晚安,https://txmov2.a.kwimgs.com/bs3/video-hls/5213198146684495959_hlsb.m3u8
钢琴流水,https://txmov2.a.kwimgs.com/bs3/video-hls/5189554246056828388_hlsb.m3u8
睡眠音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5226427431629300298_hlsb.m3u8
80后音乐,https://txmov2.a.kwimgs.com/bs3/video-hls/5200813310519721666_79e5515b44c515f8_8335_hlsb.m3u8
车载DJ串烧1,https://txmov2.a.kwimgs.com/bs3/video-hls/5195465247443616945_hlsb.m3u8
车载DJ串烧2,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154098359410997_hlsb.m3u8
夜店DJ混音,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530913892317704_hlsb.m3u8
老歌DJ串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5234027313336778127_hlsb.m3u8
国潮DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856460919464679_hlsb.m3u8
快摇越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130739648463544_hlsb.m3u8
带劲越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968844019002757_hlsb.m3u8
蹦迪越南鼓,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167611834026799_hlsb.m3u8
40首精选慢摇,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8
中文DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020119572067546_hlsb.m3u8
DJ舞曲串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8
热门歌曲DJ,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619944545910926_hlsb.m3u8
梦然,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679277594646633_hlsb.m3u8
冷漠,https://txmov2.a.kwimgs.com/bs3/video-hls/5212916677664919326_hlsb.m3u8
乔玲儿,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8
经典英文,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502101032193667_hlsb.m3u8
怀旧歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894251835959867_hlsb.m3u8
无损粤语,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561491398515660_hlsb.m3u8
老磁带,https://txmov2.a.kwimgs.com/bs3/video-hls/5252604699866943959_hlsb.m3u8
伤心情歌1,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130777208580756_hlsb.m3u8
伤心情歌2,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627179017820101_hlsb.m3u8
伤心情歌3,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130774064933054_hlsb.m3u8
